nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.162504377181609243e+02,1.246536324334401868e+01,nan,nan,8.814116955955768162e+01,1.967436174709007730e+02,5.225442428677061457e+01,1.692700995180510120e+02,4.534086086901410084e+01,1.468060782654158345e+02,1.091519628367955477e+02,8.101108483604774335e+01,nan,7.725530459410170181e+01,2.527892564442293519e+02,nan,3.340635950986887792e+01,1.698885074965096749e+02,9.301997643905055213e+01,5.728133995425280744e+01,6.362548224026691912e+01,4.031310400145996198e+01,1.224522173870917214e+02,7.451956617259703819e+01,nan,6.338507910730307771e+01,nan,3.747381355425414995e+02,4.773988195522419176e+01,4.016974711659935338e+01,nan,0.000000000000000000e+00,nan,3.391759812317498302e+01,3.840579134631971101e+02,nan,0.000000000000000000e+00,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.296832391195660819e+02,0.000000000000000000e+00,nan,nan,1.393642392865317845e+02,1.352247507835193687e+02,6.677740635369157474e+01,4.240749554403902835e+02,3.901126309615249852e+02,5.136156836676723003e+01,2.744351001624893911e+02,9.562392290599890998e+01,1.022763844529459334e+02,2.372570235216033154e+02,1.816965754126839556e+02,nan,nan,2.543032527329743431e+01,nan,1.370712007775558163e+02,2.287297966062239496e+01,nan,nan,0.000000000000000000e+00,3.732798331645238221e+01,7.534920053425994979e+01,8.669482986816439052e+01,nan,4.260567305097475810e+01,7.044018710519111437e+01,1.567654358527159957e+02,2.110028082159376339e+01,nan,nan,1.666665377969410997e+02,nan,nan,0.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,2.118206661349626927e+02,1.196855304469068955e+02,0.000000000000000000e+00,8.816302708133729027e+01,5.151312934421978440e+01,nan,8.453048291010493642e+01,2.492912294336767047e+02,1.763310800218986856e+02,7.121709599338332453e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.636816456772913142e+01,1.133828290022432981e+02,1.390870364175295322e+02,nan,6.691614385480592375e+01,3.300855334029902224e+02,3.082979059159654867e+02,nan,1.155510620970820952e+02,4.410360548223625301e+02,3.938172451133212348e+02,3.004164471027936756e+01,1.059200312715573205e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,6.191288298300636228e+01,1.803263981041880015e+01,nan,7.710344955687834556e+01,3.102637210950173312e+02,1.107183381427950337e+02,7.908804090305903856e+01,nan,1.437079818712949475e+02,4.371566578386296698e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.342674661343336311e+02,6.448380825897800150e+01,1.191586429655013859e+02,0.000000000000000000e+00,6.836350282043930804e+01,nan,nan,nan,0.000000000000000000e+00,7.996973748274409388e+01,1.113421833038056832e+02,8.804802222901963660e+01,0.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.415888519484187924e+01,9.088286566782488762e+01,nan,nan,1.071861897943896480e+02,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,1.516670082910113422e+02,8.407811697937154349e+01,nan,nan,nan,2.049258736113085533e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.567983673909618858e+01,0.000000000000000000e+00,2.267749542702568704e+02,7.018726114361787438e+01,2.878884692925599325e+02,5.523823805092417416e+01,1.437770127808018117e+02,nan,nan,4.397500928537959908e+01,5.023984054529817200e+01,1.104056619768937963e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.000647128689577130e+02,nan,nan,nan,nan,nan,nan,nan,1.381426205913700755e+02,1.645192081615575148e+02,7.750191706870661790e+01,0.000000000000000000e+00,2.671101208886920375e+01,1.158279958062752399e+02,5.064488361762767710e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.428993031608577269e+01,nan,nan,nan,nan,5.683897306106533165e+01,1.031119131606004089e+02,2.694563242677714925e+02,9.242233990249843600e+01,2.087027777068813634e+02,5.689281731580108215e+01,nan,0.000000000000000000e+00,1.149375610319586940e+02,9.928857177770271392e+01,5.241017472135396815e+01,6.210875935737847442e+01,4.612673291135223508e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,3.982309720028998754e+02,6.546394487077567703e+01,nan,nan,5.012907004605737882e+01,1.334688920592308818e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,1.128256231348685219e+02,1.318158745635971343e+02,1.124649274841251838e+02,nan,nan,1.129795199322623915e+02,1.149406408839358846e+02,3.415617540374910277e+01,7.480859423648156792e+01,8.637648536170107150e+01,8.985607258638418671e+01,7.116465786684607053e+01,1.288598741467993420e+02,0.000000000000000000e+00,nan,5.026315632673545508e+01,4.338117668993773890e+01,1.100037289284619533e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.444044252056436051e+01,2.691269440306102751e+02,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,1.841097737340207061e+02,9.189881652101057341e+01,1.212375143830398514e+02,1.429243997657195848e+02,9.172465005364192336e+01,8.336167246224228222e+01,8.552796811835848700e+01,6.715646487337507153e+01,0.000000000000000000e+00,nan,nan,nan,1.942956382787992595e+02,9.485624921780400598e+01,1.616558732627098038e+02,nan,1.815466751190920718e+02,4.266584692885304264e+01,nan,nan,1.384250147963039979e+02,3.773745627413020998e+01,1.490764636847090685e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.037470427194713238e+02,nan,3.786031744276012745e+01,nan,nan,nan,nan,nan,nan,4.333018351421658281e+02,1.277746979043550510e+02,1.417904088500878856e+02,1.598635860998249427e+02,4.458775852150528181e+02,1.173942612691351854e+02,1.816998719469143566e+02,8.318263026670454963e+01,4.414831397697059856e+01,nan,nan,nan,1.127507599574050374e+02,1.262930969266866583e+02,1.491289659495859610e+02,1.094906319996074302e+02,nan,1.292862932580956681e+02,4.891422626715381057e+02,nan,nan,nan,nan,7.390380747171907672e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,1.190829621907242455e+02,nan,nan,nan,1.506451831692590737e+01,nan,nan,3.021645633171020151e+01,0.000000000000000000e+00,3.337518225792282465e+02,8.326906747868197556e+01,1.794160996228709735e+02,1.695134634963880842e+02,7.257650607681200938e+01,1.736937241039226762e+02,1.710563817786647576e+02,nan,nan,nan,nan,2.864601263528988540e+01,nan,nan,3.349907217541234417e+01,nan,3.478467505096298282e+02,nan,1.094957908142726311e+01,1.092253541651369098e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.327024766827876761e+02,7.182624835982704781e+01,1.924449429478456466e+02,8.294565267625063143e+01,1.551335171150496990e+02,4.692333798488469654e+01,6.278519343418160048e+01,6.604269576103132522e+01,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,2.213499923383227497e+02,4.064913654662894373e+02,1.317814064792050033e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.625180782071272176e+02,1.399130272031267168e+02,1.437240275712893549e+02,6.474576230220358752e+01,8.705855270950463876e+01,1.360953475312833234e+02,1.126773815632463283e+02,4.390584481049130972e+01,2.096227059668061798e+01,nan,nan,nan,nan,nan,nan,1.542583472997430363e+02,9.684130523625954368e+01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,1.258814735547638293e+02,1.889324931015105165e+02,1.355974793221315622e+02,6.834324296016714584e+01,2.310084042265268351e+02,2.006683610489278635e+02,7.957111544253648105e+01,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,9.102172643789185713e+01,1.721233815804131595e+01,nan,nan,nan,nan,2.142511367758392637e+01,0.000000000000000000e+00
nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.384659215689666212e+01,nan,nan,nan,nan,0.000000000000000000e+00,8.243276169111314289e+01,5.825438775687820225e+01,5.869385130618046276e+01,nan,nan,2.483906585797995774e+02,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,9.992060772755715448e+01,nan
