BSSID,Latitude,Longitude,Security
001F33743470,55.755698,-4.172312,WPA
A021B7E8E222,55.75257,-4.183151,WPA2
002401F26A5D,55.753922,-4.174671,WPA2
C43DC72CBBE2,55.75253,-4.18157,WPA2
84C9B28263AB,55.75471,-4.173225,WPA2
1CBDB9AF6DE0,55.752909,-4.199979,WPA2
1CBDB9B0DAD4,55.752855,-4.19894,WPA2
001E2AEA9486,55.753336,-4.176742,WPA
C8CD72A7B234,55.753026,-4.201774,WPA2
001B9E6D5D3C,55.753026,-4.201774,WEP
00236932F171,55.753059,-4.197944,WPA
00507F754620,55.757025,-4.170635,WPA2
00146CFD650E,55.753905,-4.190955,WPA2
001E5279D96B,55.754149,-4.174158,WPA2
A021B7DBB999,55.753922,-4.174671,WPA2
00234EA58327,55.753026,-4.201774,WPA2
022417F01B70,55.752744,-4.202821,None
001CF05632ED,55.752181,-4.20503,WPA
7C034C8D5CA9,55.752706,-4.180171,WPA2
001E2A57EB5A,55.753083,-4.177935,WPA
001CDF1E7DF7,55.752909,-4.199979,WPA
00184D0B63BE,55.753311,-4.189363,WPA
A021B753C5A4,55.75471,-4.173225,WPA2
5898350CF470,55.753336,-4.176742,WPA2
1C7EE5FBE5B5,55.754003,-4.191077,WPA2
C03F0EF370B5,55.752909,-4.199979,WPA2
A021B75054BC,55.753583,-4.175637,WPA2
001B2F752C10,55.754461,-4.192493,WPA
001B2FFBF3F2,55.755758,-4.172062,WEP
C8CD7294FE48,55.752744,-4.202821,WPA2
001D7003C500,55.756403,-4.171342,WPA2
000CF62C9A3B,55.752519,-4.203549,WEP
002275E403E4,55.753026,-4.201774,None
12FEF4452140,55.75257,-4.183151,None
00507F7530F8,55.75659,-4.17117,WPA2
90013B156546,55.752862,-4.179116,WPA2
7C034CB3D6B0,55.753026,-4.201774,WPA2
001F33B75A4C,55.752744,-4.202821,None
00223F3FE71A,55.75461,-4.191903,WPA
000CF674E2E2,55.754461,-4.192493,None
001F332581F2,55.754003,-4.191077,WPA2
C43DC7329FEE,55.753486,-4.19657,WPA2
0024B2342840,55.753922,-4.174671,WPA
001D7003EB21,55.75622,-4.171481,WPA2
00223F8C3C83,55.754173,-4.191289,WPA2
CC96A03BEEE0,55.752689,-4.184092,WPA2
02FEF45985F8,55.75461,-4.191903,None
002644F60BAD,55.753026,-4.201774,WPA2
90013B2E36E4,55.752689,-4.184092,WPA2
90013B0986D3,55.753026,-4.201774,WPA2
C03F0EC0AAA2,55.753307,-4.197151,WPA2
C43DC7C01275,55.752689,-4.184092,WEP
A021B7DEA9C0,55.752279,-4.20432,WPA2
5067F0913715,55.75253,-4.18157,WPA
1CBDB9902246,55.754149,-4.174158,None
00146C69E336,55.754473,-4.191632,WPA
00264463B913,55.753583,-4.175637,WPA2
3CD92B7F1A51,55.757583,-4.170228,None
001D7003C501,55.756403,-4.171342,WPA2
00FEF45985F8,55.754173,-4.191289,WPA2
00173F0741CC,55.75253,-4.18157,WEP
0001E3EFCC8C,55.752909,-4.199979,WPA2
30469A7C9F3F,55.752519,-4.203549,WPA2
7C034C7A044C,55.753003,-4.200634,WPA2
F07D684A84D0,55.752855,-4.19894,WPA2
001E2A6CBEF4,55.75461,-4.191903,WPA
1CAFF7A5BCF6,55.753083,-4.177935,WPA2
001E744F780B,55.753583,-4.175637,WPA
00173F209DBF,55.75253,-4.18157,WPA
001E2A7E0478,55.752706,-4.180171,WPA2
0022756F76EE,55.753486,-4.19657,WPA2
30469A7CE88A,55.753083,-4.177935,WPA2
A021B7E88776,55.753922,-4.174671,WPA2
A021B75803D1,55.754173,-4.191289,WPA2
02FEF4452140,55.752512,-4.182372,None
A021B7AE1556,55.752855,-4.19894,WPA2
A021B7D3F04A,55.753486,-4.19657,WPA2
6A96A032B579,55.753336,-4.176742,None
00223F1577B4,55.749338,-4.205218,WPA
30469A7E4C1A,55.748946,-4.204836,WPA2
0026F25EFC08,55.747539,-4.203378,WPA
0024B2546AAB,55.748946,-4.204836,WPA2
5CD998C582C4,55.747727,-4.203223,WPA2
0024B225DD50,55.747539,-4.203378,WPA2
A021B75D41D9,55.748946,-4.204836,WPA2
A021B7E7115B,55.748946,-4.204836,WPA2
1CAFF7141458,55.748946,-4.204836,WPA2
744401F4BE00,55.748946,-4.204836,WPA2
84C9B2020707,55.748102,-4.203007,WPA2
A021B7596EC1,55.748102,-4.203007,WPA2
00242BAFF9FC,55.887927,-4.293994,WPA2
00095BFDA1EA,55.88788,-4.29362,None
5CD998F85104,55.88788,-4.29362,WPA2
00FEF43645D8,55.88788,-4.29362,WPA2
02FEF44113A8,55.88788,-4.29362,None
1C7EE5CB87A2,55.88788,-4.29362,WPA2
002644F8F087,55.88788,-4.29362,WPA2
008B5D912EE2,55.88788,-4.29362,WPA2
00FEF44113A8,55.88788,-4.29362,WPA2
0024B24B27BE,55.887927,-4.293994,WPA
12FEF440E150,55.88788,-4.29362,None
4CEDDE0DC6B8,55.887555,-4.29449,WPA2
C0D04413AF0B,55.887555,-4.29449,WPA
002163FAA642,55.887555,-4.29449,WPA
90013B030902,55.887555,-4.29449,WPA2
0A8B5DA40F8A,55.887555,-4.29449,None
002417F28ABF,55.887555,-4.29449,WPA2
068B5DA40F8A,55.887555,-4.29449,None
008B5D82175A,55.887555,-4.29449,WPA2
08863B138868,55.748083,-4.200814,WPA2
00B00C57D648,55.748083,-4.200814,WPA
001B2F385DE2,55.748083,-4.200814,WPA
001CDFDB1541,55.748083,-4.200814,None
0024B2A143AA,55.74792,-4.199283,WPA
A021B757C449,55.747434,-4.199917,WPA2
02234E9EF23C,55.747474,-4.199781,None
A021B7FBCC22,55.747482,-4.19984,WPA2
001E2AEA4ADE,55.747411,-4.199943,WPA
001E2A7F4187,55.747598,-4.199755,WPA2
00234E9EF23E,55.747434,-4.199917,WPA2
02234E9EF23F,55.747434,-4.199917,None
0026441A2FD9,55.747607,-4.199895,WPA2
A021B7D1F070,55.747482,-4.19984,WPA2
00223FC91050,55.747482,-4.19984,WPA
00173FE974B7,55.747598,-4.199758,WPA2
00223F610DD2,55.74746,-4.199963,WPA
90013B16D2E5,55.747664,-4.19977,WPA2
00265A2AAECE,55.747598,-4.199758,WPA2
00184D9944E2,55.747608,-4.199738,WPA
C43DC7BB81CC,55.747598,-4.199755,WEP
001E2A25FCC8,55.747411,-4.199943,WPA
C43DC72CCC7B,55.747608,-4.199738,WPA2
A021B7FBF0EE,55.747915,-4.200632,WPA2
02013B90B882,55.748132,-4.200758,None
00013B90B882,55.748132,-4.200758,WPA2
002163406456,55.748032,-4.200738,WEP
001F9F11AB5B,55.747915,-4.200632,WEP
022417F76910,55.747915,-4.200632,None
002417F7690F,55.747915,-4.200632,WPA2
12013B90B882,55.748,-4.200773,None
0024D28C49DD,55.747915,-4.200632,WPA
022417F76911,55.747915,-4.200632,None
00259C4360F8,55.747779,-4.203203,None
12FEF4516050,55.747779,-4.203203,None
202BC175EFBD,55.747779,-4.203203,WPA2
C43DC742CE33,55.747779,-4.203203,WPA2
02FEF4516050,55.747779,-4.203203,None
001F33056D26,55.747989,-4.203154,WPA
90013B30E0FA,55.746155,-4.20434,WPA2
34080430918C,55.746493,-4.20418,WPA2
0026F21D748C,55.747305,-4.203758,WPA
A021B7D326A0,55.748557,-4.202883,WPA2
A021B7DDBE0C,55.747536,-4.203751,WPA2
00226BE57B1A,55.743863,-4.20534,WEP
00173FE64781,55.747305,-4.203758,WPA2
001601D64243,55.748399,-4.202974,WPA
022417FA7BD5,55.746155,-4.20434,None
340804276A27,55.746493,-4.20418,WPA2
001CDFB4EE11,55.743178,-4.20239,WPA2
002354B686F0,55.748557,-4.202883,None
F07D68444724,55.748754,-4.202695,WPA2
001F33B795EE,55.748688,-4.20182,WPA
00223F0CE1FE,55.747989,-4.203154,WPA2
00223FD2300A,55.748737,-4.202734,WPA
002348F23C72,55.7434,-4.203166,WPA
00FEF4516050,55.74784,-4.203227,WPA2
1CBDB9AA74E2,55.744598,-4.205429,None
5CD998BDB0FC,55.7434,-4.203166,WPA2
001F33495C90,55.746904,-4.203909,WPA
74440163AC96,55.748603,-4.20284,WPA2
001D687C2F2D,55.748731,-4.202267,WEP
002417B07BEF,55.743178,-4.20239,WEP
94445250A56A,55.74493,-4.205083,WPA2
000CF6828C2C,55.7434,-4.203166,WPA2
001CDF224F15,55.748399,-4.202974,WPA2
00223FC7A29E,55.743786,-4.205945,WPA
0024B28B3BC0,55.746904,-4.203909,WPA2
E091F57CBA18,55.748557,-4.202883,WPA2
A021B7D4F0AC,55.748557,-4.202883,WPA2
A021B79FB260,55.743818,-4.204802,WPA2
002417CDC067,55.7434,-4.203166,WPA2
00223F95F40F,55.748399,-4.202974,WPA2
A021B7D74A5D,55.743818,-4.204802,WPA2
001F95A33177,55.748754,-4.202695,WPA
0026F20BA126,55.748557,-4.202883,WPA
001EC7D6E921,55.745306,-4.204816,WEP
340804D8A890,55.747305,-4.203758,WPA2
C43DC731EB02,55.745306,-4.204816,WPA2
00FEF442DF58,55.745306,-4.204816,WPA2
A021B75D783A,55.748688,-4.20182,WPA2
A021B7DE189E,55.746155,-4.20434,WPA2
001CDFEBE231,55.746904,-4.203909,WPA2
001E2A714DDC,55.746155,-4.20434,WPA2
30469A33653E,55.746904,-4.203909,WPA2
001601FB026B,55.745306,-4.204816,WPA
001D68EBDE81,55.745306,-4.204816,WEP
021D687C2F2E,55.748688,-4.20182,None
C03F0EBF2E7A,55.748557,-4.202883,WPA2
74440163A70E,55.748557,-4.202883,WPA2
001F337CAB66,55.7434,-4.203166,WPA
00223FB23E1C,55.744029,-4.206344,WPA
002417FA7BD3,55.746155,-4.20434,WPA2
12FEF44EDBD0,55.744336,-4.206021,None
14D64DA89CDE,55.743786,-4.205945,WPA2
0022757CE3CD,55.747536,-4.203751,WPA2
5CD998BF26C3,55.748754,-4.202695,WPA2
022417FA7BD4,55.746155,-4.20434,None
002275A66FD0,55.746155,-4.20434,WPA2
5CD99804492F,55.747613,-4.203467,WPA2
C43DC739C8E0,55.748051,-4.200953,WPA2
7C034C791A34,55.748223,-4.201393,WPA2
001F330D95CC,55.748131,-4.200885,WPA
0026F200EC3A,55.748051,-4.200953,WPA
1CAFF7AA1A22,55.748263,-4.201357,WPA2
A021B74B26D4,55.748263,-4.201357,WPA2
001B2F6E580E,55.748263,-4.201357,WPA
001F334A19DC,55.748263,-4.201357,WPA
A021B7CAD42F,55.748051,-4.200953,WPA2
002644F6CD0D,55.748131,-4.200885,WPA2
001B2F9E24B4,55.748068,-4.200923,WPA
A021B7512B98,55.748051,-4.200953,WPA2
002417F4AF39,55.782828,-3.997007,WPA2
8296A02BE65A,55.88869,-4.166023,None
8296A02BE659,55.88869,-4.166023,None
A021B7CAB4A5,55.872166,-4.23343,WPA2
002401C84C58,55.872166,-4.23343,None
12013B8C7492,55.872166,-4.23343,None
02013B8C7492,55.872166,-4.23343,None
00013B8C7492,55.872166,-4.23343,WPA2
C43DC72E8BD8,55.902661,-4.252527,WPA2
5CD99805D07D,55.902824,-4.251977,WPA2
00223FADCDC0,55.902661,-4.252527,WPA
02FEF4772CB0,55.812719,-4.359985,None
001570E18300,55.812719,-4.359985,WPA2
00FEF4772CB0,55.812719,-4.359985,WPA2
12FEF4772CB0,55.812719,-4.359985,None
001150EB8C20,55.812719,-4.359985,WEP
022644EECE40,55.812719,-4.359985,None
0090D04B82F1,55.812719,-4.359985,WPA
74EA3ACD8FF3,55.812719,-4.359985,WPA2
1C1D67EBA095,55.902679,-4.252205,WPA2
521D67EBA097,55.902679,-4.252205,None
94445250FD9E,55.902679,-4.252205,WPA2
14D64D766A70,55.902621,-4.252646,WPA2
00173F468844,55.902621,-4.252646,WPA
521D67EBA096,55.902679,-4.252205,None
001F33B58662,55.902731,-4.252768,WPA
744401694CD1,55.902731,-4.252768,WPA2
A021B7F7395C,55.902588,-4.252683,WPA2
744401630C8E,55.902731,-4.252768,WPA2
0026F25EFA70,55.902649,-4.252713,WPA2
743170AB12CA,55.747826,-3.982902,WPA2
0022B0ECA756,55.829182,-4.350276,WPA
0876FFB57E6D,55.829171,-4.350276,WPA2
001AE302CEA2,55.859232,-4.253741,WPA2
0024B2A059CA,55.811615,-4.253464,WPA
001CDFE98E85,55.879495,-4.31479,WPA2
5A2BC184BAE4,55.829095,-4.350393,None
7C034CB6D199,55.829117,-4.350592,WPA2
202BC184BAE3,55.829095,-4.350393,WPA2
00507F7A4948,55.888489,-4.251163,WPA2
08863B6371F8,55.888266,-4.251147,WEP
001349B4B1F2,55.888489,-4.251163,WEP
A021B7EAEE39,55.888266,-4.251147,WPA2
5C0E8BBB35C1,55.870952,-4.135823,WPA2
5C0E8BBCA872,55.870699,-4.136331,WPA2
5C0E8BBCA870,55.870952,-4.135823,WPA2
003A993C3AB0,55.870493,-4.136458,WEP
00246C252EA2,55.870552,-4.13679,None
5C0E8BB81BD2,55.870691,-4.135838,WPA2
00246C252EA0,55.870552,-4.13679,WPA
5C0E8BBB35C2,55.870584,-4.136513,WPA2
5C0E8BB81BD0,55.870699,-4.136331,WPA2
5C0E8BBB35C0,55.870348,-4.136243,WPA2
00246C253121,55.870552,-4.13679,WPA
5C0E8BB9A3C1,55.870952,-4.135823,WPA2
003A993C5240,55.870493,-4.136458,WEP
00A0F8AEABC8,55.870263,-4.136193,WPA
00259C8504BA,55.870793,-4.137661,WEP
5C0E8BBCA871,55.870793,-4.137661,WPA2
00246C252EA1,55.870584,-4.136513,WPA
001570240060,55.870793,-4.137661,WPA
00A0F8AEAC2C,55.870682,-4.136349,WPA
5C0E8BB81BD1,55.870691,-4.135838,WPA2
5C0E8BB9A3C2,55.870691,-4.135838,WPA2
001B9057EB92,55.814,-4.062103,WPA2
001B9057EB90,55.814,-4.062103,None
5CD998BDA666,55.745987,-4.188228,WPA2
062104ADF6CA,55.745987,-4.188228,None
0024B2964B40,55.745987,-4.188228,WPA
002275E793AD,55.745987,-4.188228,WPA2
001B2F7759CE,55.745987,-4.188228,WPA
00265A258C3C,55.745987,-4.188228,WPA2
002275463F90,55.745987,-4.188228,WPA
0A2104ADF6CA,55.745987,-4.188228,None
002104ADF6CA,55.745994,-4.188188,WPA2
00A0F8B6B094,55.745893,-4.188061,WPA
84C9B2721C36,55.857838,-4.280842,WPA2
068B5DC1CEF2,55.857838,-4.280842,None
001B2F8FD6A4,55.857838,-4.280842,WPA
0A8B5DC1CEF2,55.857838,-4.280842,None
008B5DC1CEF2,55.857838,-4.280842,WPA2
F07D687087A9,55.857838,-4.280842,WPA2
1CBDB98D245B,55.857838,-4.280842,WPA
6296A02FB672,55.81544,-4.289263,None
068B5D968D52,55.81544,-4.289263,None
E8BE81716261,55.815302,-4.289321,WPA
6296A02FB671,55.81544,-4.289263,None
CC96A02FB670,55.81544,-4.289263,WPA2
001E2AF2622C,55.816696,-4.286551,WPA2
04C06FE48B4D,55.81662,-4.288103,WPA2
0026F2DD9986,55.816696,-4.286551,WPA
001F1FA42E10,55.817104,-4.287673,None
062104CF87B2,55.809576,-4.294011,None
00507F989620,55.809576,-4.294011,WEP
0024D21F0828,55.809465,-4.293673,WPA
00147F7E70B5,55.809437,-4.293628,WEP
001E7487D8D8,55.809545,-4.29385,WPA
022417DED453,55.809465,-4.293673,None
02242B35A816,55.809545,-4.29385,None
001CDFA8AC59,55.809463,-4.293691,WPA2
002417DED451,55.809465,-4.293673,WPA2
1CAFF7148D6C,55.809519,-4.293841,WEP
00242B35A814,55.809576,-4.294011,WPA2
5CD99821FD1A,55.809437,-4.293628,WPA2
02242B35A815,55.809465,-4.293673,None
0016E35B3A65,55.809437,-4.293628,WEP
001B9EB45F32,55.809437,-4.293628,WEP
002104CF87B2,55.809576,-4.294011,WPA2
0A2104CF87B2,55.809576,-4.294011,None
7C034CA455AA,55.809502,-4.293722,WPA2
001D7355423F,55.860581,-4.258415,WEP
0003529DE881,55.859152,-4.262101,WPA2
00507FF577B8,55.860573,-4.258466,WPA2
001D731862D7,55.860573,-4.258466,WEP
002650F1EF0B,55.86055,-4.258547,WPA
00507F7FC6E0,55.860538,-4.25855,WEP
002650F1EF09,55.860541,-4.258543,WEP
00195BE7496E,55.860573,-4.258466,WEP
404A033E90EC,55.860581,-4.258415,WEP
0024A5C7FDB2,55.860581,-4.258415,WEP
D85D4CDB9BF3,55.860573,-4.258466,WPA2
640F28D7F611,55.86055,-4.258547,WEP
00223F594ED0,55.860573,-4.258466,None
000C42667D06,55.860573,-4.258466,WPA2
001E4A0638F0,55.88377,-4.413707,WPA
000F61B1C9F2,55.86544,-4.256696,None
643150E04CA0,55.86544,-4.256696,None
003A9865C540,55.863519,-4.257454,WPA2
003A9865C030,55.863519,-4.257454,WPA2
003A985D59E0,55.863519,-4.257454,WPA2
003A984D31D0,55.863519,-4.257454,WPA2
003A98662660,55.863519,-4.257454,WPA2
003A9865CF00,55.863519,-4.257454,WPA2
003A986620A0,55.863519,-4.257454,WPA2
003A984D0310,55.863519,-4.257454,WPA2
003A9865C300,55.863519,-4.257454,WPA2
0024D20444E8,55.875588,-4.232495,WPA
0016CF442718,55.866544,-4.152891,WPA
0017C5BB3415,55.866572,-4.152826,WPA
28162E21DB0C,55.866544,-4.152891,None
28162E21DB09,55.866572,-4.152826,WPA2
001CDF8A1469,55.866572,-4.152826,None
001CB3ADC467,55.866544,-4.152891,WPA2
8A1D67ED1714,55.856476,-4.305579,None
1C1D67ED1713,55.856476,-4.305579,WPA2
F07D685EB31F,55.856476,-4.305579,WPA2
0023F8A80C08,55.856467,-4.305584,WPA
8A1D67ED1715,55.856476,-4.305579,None
003A994B1400,55.843991,-4.186706,WEP
001B54481670,55.855419,-4.125753,WPA
C03F0E14CAB0,55.855287,-4.125959,WPA2
0023046E39F0,55.860699,-4.159108,WPA
E0469A137571,55.855419,-4.125753,WPA2
00183927B909,55.842947,-4.185152,WPA
003A994B4E10,55.843747,-4.183929,WEP
FC7516001970,55.843489,-4.184518,WPA2
1CBDB93DC5E4,55.843672,-4.183987,WPA
00013BA1D5B2,55.843489,-4.184518,WPA2
0025696C6301,55.843768,-4.183804,WPA
02013BA1D5B2,55.843489,-4.184518,None
002417A6E865,55.843489,-4.184518,WPA2
022417A6E866,55.843489,-4.184518,None
00A0F8B0C689,55.843672,-4.183987,WEP
90013B0DB7F8,55.843594,-4.184047,WPA2
00A0F8B0C685,55.843495,-4.18443,WEP
12013B8CE122,55.843489,-4.184518,None
90013B508F75,55.843489,-4.184518,WPA2
00013B8CE122,55.843495,-4.18443,WPA2
02013B8CE122,55.843495,-4.18443,None
00147F582313,55.843489,-4.184518,WEP
022417A6E867,55.843506,-4.184702,None
001E2A145D00,55.843672,-4.183987,WPA
002644F55DE3,55.843768,-4.183804,WPA2
001D686C65FD,55.843518,-4.184633,WEP
00A0F8B0C6A7,55.844016,-4.183323,WEP
00E04D6B1816,55.843992,-4.183161,WPA2
00269124F1C1,55.843923,-4.183444,WPA
00A0F8B18712,55.843963,-4.183349,WEP
0026B66CEA00,55.844776,-4.182052,WPA2
C03F0E219B2E,55.852912,-4.105542,WPA2
0026F2838E36,55.852864,-4.105851,WPA
0026913AB103,55.852801,-4.106057,WPA
0026F2832CDA,55.852801,-4.106057,WPA
02013B86A29A,55.852743,-4.106548,None
00013B86A29A,55.852743,-4.106548,WPA2
1CAFF777EC01,55.852869,-4.105687,WPA2
4CEDDEB46568,55.869607,-4.140206,WPA2
0025696FCFBD,55.867962,-4.169902,WPA
002104ADA202,55.867962,-4.169902,WPA2
FC7516840741,55.869607,-4.140206,WPA2
90013B67702F,55.869607,-4.140206,WPA2
062104ADA202,55.867962,-4.169902,None
002644F733A1,55.869607,-4.140206,WPA2
00265A7AF40E,55.872386,-4.182232,WPA2
0024B2FA67CA,55.869353,-4.243356,WPA
00507F711BA0,55.87215,-4.182539,WPA2
00240113918A,55.869353,-4.243356,WPA2
001A30E71E45,55.872386,-4.182232,WPA2
485B39CD98A4,55.869353,-4.243356,WPA
00265AE439BD,55.869353,-4.243356,WPA
94445251D622,55.869353,-4.243356,WPA2
001CDFCEF372,55.869353,-4.243356,WPA2
002417EE2EDD,55.869745,-4.246938,WPA2
002312F9C913,55.869353,-4.243356,WPA2
E091F5CDC656,55.869353,-4.243356,WEP
403CFC075CED,55.869353,-4.243356,WPA2
00223FD0D442,55.869353,-4.243356,WPA
C89C1DABADD1,55.869072,-4.240518,None
C89C1DABADD0,55.869072,-4.240518,WPA2
000352C05230,55.869353,-4.243356,WEP
001E2A7F1A0C,55.865293,-4.251628,WPA2
001BB102A003,55.865329,-4.251732,None
0025848733C0,55.865293,-4.251628,WPA2
001BB1EAACDB,55.865329,-4.251732,None
001BB1028167,55.865329,-4.251732,None
00265A2ABF36,55.865329,-4.251732,WPA2
000B6B831D98,55.865329,-4.251732,None
F4C7148B041A,55.865329,-4.251732,WPA
0026CB42A1E0,55.865329,-4.251732,WPA2
90A4DEACD6F3,55.865329,-4.251732,None
0026CB42A1E2,55.865329,-4.251732,None
001DA2849B23,55.866607,-4.266914,None
001243038241,55.866607,-4.266914,WPA
001DA2849B21,55.866607,-4.266914,WPA
0024148D8AE0,55.866646,-4.267063,WPA
001243038240,55.866646,-4.267063,WPA
000B85738DFF,55.866607,-4.266914,None
00264484A6B3,55.866607,-4.266914,WPA2
FC7516AEB308,55.866607,-4.266914,WPA2
001243038243,55.866607,-4.266914,None
C8CD72992C76,55.866646,-4.267063,WPA2
001DA2849B22,55.866607,-4.266914,WPA
0024148D8AE1,55.866607,-4.266914,None
000B85738DFE,55.866607,-4.266914,None
001DA2849B20,55.866607,-4.266914,WPA
001243038242,55.866607,-4.266914,None
001DA2849D11,55.866646,-4.267063,WPA
000B85738DFD,55.86659,-4.267078,WPA2
00095B5E481C,55.860892,-4.258012,WPA
003A99BE14A0,55.860875,-4.258204,WPA2
000FB5EA0D48,55.860875,-4.258204,WPA
00C0020A2A94,55.860875,-4.258204,WPA
0003529DE882,55.860875,-4.258204,WPA2
0003529DE880,55.860875,-4.258204,WEP
000D97006825,55.860817,-4.258394,None
00134953C69D,55.860817,-4.258394,WPA2
5898350E4EE0,55.860817,-4.258394,WPA2
28162E330351,55.860817,-4.258394,WPA
001BB100933D,55.8608,-4.258419,None
000C4248A602,55.860817,-4.258394,None
000C424B8CC3,55.860817,-4.258394,None
003A99BE14A3,55.8608,-4.258419,WPA2
003A99BE14A1,55.8608,-4.258419,None
404A033E90EE,55.860817,-4.258394,WEP
90013B1A3504,55.825456,-4.264826,WPA2
0026442D0CF3,55.825456,-4.264826,WEP
00184D1E53EA,55.825456,-4.264826,WPA
D85D4CF2109E,55.832566,-4.263664,WPA2
00173F070494,55.81977,-4.528559,WPA
001CDF7FAB35,55.81977,-4.528559,WPA2
000FB5BF63D0,55.858435,-4.248644,WPA
00184D646702,55.851875,-4.230032,WPA
0026448F4B8B,55.851875,-4.230032,WPA2
0020A6B298A1,55.861443,-4.247688,None
0020A6B27DB2,55.861443,-4.247688,None
0020A6B298A0,55.861443,-4.247688,None
12FEF4704D88,55.859191,-4.24064,None
002104D8C78A,55.859191,-4.24064,WPA2
002417E1ADBD,55.859191,-4.24064,WPA2
00179A6E9A9F,55.859191,-4.24064,WPA
402CF409BD1C,55.859191,-4.24064,WPA2
002417E1E297,55.825358,-4.264766,WPA2
E839DF645CD0,55.825358,-4.264766,WPA2
002104CD5EA2,55.825358,-4.264766,WPA2
001A2A989198,55.825358,-4.264766,WEP
F07D686D03E4,55.819194,-4.36286,WPA2
1CAFF77798F3,55.819194,-4.36286,WEP
00304F8B10DE,55.819194,-4.36286,WPA2
0026912F91DC,55.819194,-4.36286,WPA
001F33143109,55.819194,-4.36286,WPA
90013B2BDB86,55.819194,-4.36286,WPA2
54A51BFC3054,55.819194,-4.36286,WPA2
0024010E4BE6,55.819194,-4.36286,WPA
90013B7F7EAE,55.819194,-4.36286,WPA2
002401A4B93F,55.819194,-4.36286,WPA2
00223FB246EE,55.81994,-4.528141,WPA
A021B74C1219,55.81994,-4.528141,WPA2
001E2AFC90B2,55.819974,-4.528173,WPA
00223F49A7DE,55.892068,-4.190172,WPA
B0E7544A6CEC,55.907322,-4.218362,None
B0E7544A6CE9,55.907322,-4.218362,WPA2
8A96A038B07D,55.919217,-4.406791,None
CC96A038B07C,55.919217,-4.406791,WPA2
C43DC7320EE1,55.919217,-4.406791,WPA2
8A96A038B07E,55.919217,-4.406791,None
002644932D8B,55.91615,-4.44365,WPA2
CC96A02DD18E,55.91615,-4.44365,WPA2
C03F0EF450A0,55.915158,-4.439011,WPA2
84C9B2761EC8,55.915935,-4.441782,WPA2
9444522E4990,55.915158,-4.439011,WPA2
C43DC740F4B2,55.913949,-4.436092,WPA2
00234EA584F0,55.915549,-4.440614,WPA2
001F1FA36F78,55.913275,-4.434669,WPA
640F28085BA9,55.912405,-4.432449,WPA2
0A8B5DBE6F0A,55.916118,-4.443188,None
90013B4C6D2E,55.915549,-4.440614,WPA2
C43DC7CD4DE2,55.913949,-4.436092,WPA2
F07D68632C8F,55.915158,-4.439011,WEP
1CAFF743604C,55.911987,-4.431355,WPA2
202BC16FD619,55.912254,-4.43206,WPA2
30469A7FC3A8,55.912105,-4.431678,WPA2
0024B2B6A70C,55.916223,-4.442764,WPA
0013100263D7,55.91615,-4.44365,WEP
008B5DBCBD2A,55.916118,-4.443188,WPA2
1CAFF7142B84,55.912254,-4.43206,WPA2
C03F0ED5CD04,55.915393,-4.439714,WPA2
001F3379F9DC,55.914335,-4.436922,WPA
002104C3ABAA,55.915655,-4.440923,WPA2
00112FB69A76,55.916037,-4.442085,WEP
14D64D796780,55.912254,-4.43206,WPA2
340804302A15,55.915775,-4.441261,WPA2
002417E639A3,55.913275,-4.434669,WEP
00173F07F960,55.912254,-4.43206,WPA
C03F0EFD8631,55.912105,-4.431678,WPA2
7C034C71B96D,55.916037,-4.442085,WPA2
00223F93FB63,55.915528,-4.440541,WPA2
A021B7FE0376,55.915158,-4.439011,WPA2
84C9B217C564,55.911462,-4.430084,WPA2
0022756F0E38,55.91167,-4.430489,WPA2
001B2F02D4FE,55.913613,-4.435353,None
001B9E9D315D,55.915838,-4.441434,WPA
00241734F925,55.915655,-4.440923,WEP
C43DC72FB0B0,55.912405,-4.432449,WPA2
C03F0EF4DECA,55.915528,-4.440541,WPA2
002348E86F2F,55.915838,-4.441434,WPA
0026F20E092A,55.915712,-4.441088,WPA
A021B7573EA9,55.915528,-4.440541,WPA2
0025691D887B,55.912913,-4.433763,WPA
008B5DBE6F0A,55.916118,-4.443188,WPA2
062104C3ABAA,55.915655,-4.440923,None
E091F54108C6,55.913949,-4.436092,WPA2
744401F1A998,55.911462,-4.430084,WPA2
00234DAEC342,55.915914,-4.441315,WPA2
001E2A7DB732,55.912913,-4.433763,WEP
00265A27D414,55.915775,-4.441261,WPA2
C43DC7445A78,55.915158,-4.439011,WPA2
822BC16FD61A,55.912254,-4.43206,None
002569644701,55.911827,-4.430914,WPA
00265A2257B2,55.910982,-4.42919,WPA2
14D64DAB11A8,55.915528,-4.440541,WPA2
A021B7CA91AE,55.914921,-4.438274,WPA2
C0D04435F53F,55.915528,-4.440541,WEP
90013B2D8870,55.91615,-4.44365,WPA2
002417E1A3C9,55.916118,-4.443188,WPA2
A021B7DDD680,55.915528,-4.440541,WPA2
C43DC74423B0,55.915528,-4.440541,WPA2
1CBDB9325AD8,55.914335,-4.436922,WPA2
E8BE8177FF23,55.913275,-4.434669,WPA
9444525033A8,55.915528,-4.440541,WPA2
7444015DB4B6,55.915712,-4.441088,WEP
001F33B62EB0,55.912254,-4.43206,WPA
068B5DBE6F0A,55.916118,-4.443188,None
001F3338ABBE,55.914335,-4.436922,None
0026448F2D7B,55.912752,-4.433359,WPA2
744401F11DB0,55.912105,-4.431678,WPA2
